# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
2.400000000000000000e+01 9.965602167127075584e-01 7.992200000000000415e-01 4.833406909300496657e-01 8.497000000000000108e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.229999999999999538e-01 9.350000000000000533e-01 6.949999999999999512e-01 5.679999999999999494e-01 8.469999999999999751e-01 8.810000000000000053e-01 9.649999999999999689e-01 9.190000000000000391e-01 9.240000000000000435e-01 9.399999999999999467e-01
2.500000000000000000e+01 9.875026415039619421e-01 8.017199999999999882e-01 4.697674873252265515e-01 8.490999999999999659e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.639999999999999902e-01 9.859999999999999876e-01 8.679999999999999938e-01 7.820000000000000284e-01 8.449999999999999734e-01 7.760000000000000231e-01 8.669999999999999929e-01 8.060000000000000497e-01 8.209999999999999520e-01 8.760000000000000009e-01
2.600000000000000000e+01 9.800195183345162819e-01 8.025200000000000111e-01 4.702248758496567760e-01 8.493000000000000549e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.289999999999999591e-01 9.609999999999999654e-01 7.960000000000000409e-01 6.209999999999999964e-01 7.179999999999999716e-01 8.770000000000000018e-01 9.449999999999999512e-01 9.459999999999999520e-01 9.000000000000000222e-01 9.000000000000000222e-01
2.700000000000000000e+01 9.709213041984645631e-01 8.073200000000000376e-01 4.272181864934988527e-01 8.680999999999999828e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.820000000000000062e-01 9.659999999999999698e-01 9.020000000000000240e-01 7.159999999999999698e-01 7.870000000000000329e-01 8.010000000000000453e-01 9.100000000000000311e-01 9.300000000000000488e-01 9.270000000000000462e-01 8.599999999999999867e-01
2.800000000000000000e+01 9.684072698985469740e-01 8.104999999999999982e-01 4.166200220965729506e-01 8.730999999999999872e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.300000000000000488e-01 9.499999999999999556e-01 7.810000000000000275e-01 7.389999999999999902e-01 9.070000000000000284e-01 8.120000000000000551e-01 9.250000000000000444e-01 8.529999999999999805e-01 8.930000000000000160e-01 9.409999999999999476e-01
2.900000000000000000e+01 9.583534144546766997e-01 8.115799999999999681e-01 4.174889661252689232e-01 8.750999999999999890e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.529999999999999805e-01 9.519999999999999574e-01 8.519999999999999796e-01 6.790000000000000480e-01 8.940000000000000169e-01 7.950000000000000400e-01 9.469999999999999529e-01 9.180000000000000382e-01 9.340000000000000524e-01 9.270000000000000462e-01
3.000000000000000000e+01 9.593465173008041136e-01 8.119600000000000151e-01 4.065357958689665430e-01 8.764999999999999458e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.140000000000000346e-01 9.559999999999999609e-01 7.970000000000000417e-01 6.430000000000000160e-01 8.559999999999999831e-01 8.729999999999999982e-01 9.320000000000000506e-01 9.479999999999999538e-01 9.070000000000000284e-01 9.389999999999999458e-01
3.100000000000000000e+01 9.495544525879892062e-01 8.165200000000000236e-01 3.887327146082640295e-01 8.822999999999999732e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.280000000000000471e-01 9.629999999999999671e-01 8.179999999999999494e-01 6.889999999999999458e-01 8.780000000000000027e-01 8.589999999999999858e-01 9.300000000000000488e-01 9.270000000000000462e-01 8.900000000000000133e-01 9.409999999999999476e-01
3.200000000000000000e+01 9.491132020721508855e-01 8.152399999999999647e-01 4.285536632179833272e-01 8.696000000000000396e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.920000000000000151e-01 9.749999999999999778e-01 9.020000000000000240e-01 7.389999999999999902e-01 9.000000000000000222e-01 7.900000000000000355e-01 8.159999999999999476e-01 8.910000000000000142e-01 9.579999999999999627e-01 8.329999999999999627e-01
3.300000000000000000e+01 9.433537899723284381e-01 8.183399999999999563e-01 4.299016048828253056e-01 8.719999999999999973e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.170000000000000373e-01 9.589999999999999636e-01 7.970000000000000417e-01 7.479999999999999982e-01 8.389999999999999680e-01 8.339999999999999636e-01 9.559999999999999609e-01 8.010000000000000453e-01 9.589999999999999636e-01 9.100000000000000311e-01
3.400000000000000000e+01 9.439983878925833904e-01 8.214000000000000190e-01 3.879772125722500964e-01 8.834999999999999520e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.190000000000000391e-01 9.529999999999999583e-01 8.209999999999999520e-01 6.999999999999999556e-01 8.259999999999999565e-01 8.830000000000000071e-01 9.320000000000000506e-01 9.130000000000000338e-01 9.469999999999999529e-01 9.409999999999999476e-01
3.500000000000000000e+01 9.401410921445201296e-01 8.206599999999999451e-01 4.043439876157254864e-01 8.766000000000000458e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.100000000000000311e-01 9.479999999999999538e-01 8.469999999999999751e-01 5.709999999999999520e-01 8.489999999999999769e-01 9.150000000000000355e-01 9.150000000000000355e-01 9.310000000000000497e-01 9.389999999999999458e-01 9.409999999999999476e-01
3.600000000000000000e+01 9.280373733621793964e-01 8.239600000000000257e-01 4.019678568306822575e-01 8.779000000000000137e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.130000000000000338e-01 9.789999999999999813e-01 8.120000000000000551e-01 8.699999999999999956e-01 8.980000000000000204e-01 7.840000000000000302e-01 8.840000000000000080e-01 8.719999999999999973e-01 9.280000000000000471e-01 8.389999999999999680e-01
3.700000000000000000e+01 9.271865832599706092e-01 8.248600000000000376e-01 4.460869531471508553e-01 8.591999999999999638e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.589999999999999858e-01 9.609999999999999654e-01 7.700000000000000178e-01 5.759999999999999565e-01 8.699999999999999956e-01 9.439999999999999503e-01 9.379999999999999449e-01 8.040000000000000480e-01 9.499999999999999556e-01 9.200000000000000400e-01
3.800000000000000000e+01 9.241899424307024047e-01 8.279800000000000493e-01 3.795428166564661088e-01 8.877000000000000446e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.270000000000000462e-01 9.130000000000000338e-01 8.559999999999999831e-01 7.730000000000000204e-01 8.860000000000000098e-01 7.790000000000000258e-01 9.100000000000000311e-01 9.340000000000000524e-01 9.409999999999999476e-01 9.579999999999999627e-01
3.900000000000000000e+01 9.259022295436871719e-01 8.259199999999999875e-01 3.635204512233170537e-01 8.883999999999999675e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.629999999999999893e-01 9.469999999999999529e-01 8.579999999999999849e-01 7.620000000000000107e-01 8.469999999999999751e-01 8.750000000000000000e-01 9.170000000000000373e-01 9.160000000000000364e-01 9.489999999999999547e-01 9.499999999999999556e-01
4.000000000000000000e+01 9.172142451189301271e-01 8.307799999999999629e-01 4.039891065119173841e-01 8.780000000000000027e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.090000000000000524e-01 9.769999999999999796e-01 8.110000000000000542e-01 7.890000000000000346e-01 8.519999999999999796e-01 8.750000000000000000e-01 8.970000000000000195e-01 8.980000000000000204e-01 9.429999999999999494e-01 9.290000000000000480e-01
4.100000000000000000e+01 9.167858114321874030e-01 8.309600000000000319e-01 3.805098930201210594e-01 8.885999999999999455e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.549999999999999600e-01 9.699999999999999734e-01 8.090000000000000524e-01 7.339999999999999858e-01 8.760000000000000009e-01 8.609999999999999876e-01 9.459999999999999520e-01 8.990000000000000213e-01 9.150000000000000355e-01 9.210000000000000409e-01
4.200000000000000000e+01 9.119986136296737156e-01 8.342000000000000526e-01 3.541781367680515991e-01 8.925999999999999490e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.250000000000000444e-01 9.649999999999999689e-01 8.519999999999999796e-01 7.620000000000000107e-01 8.619999999999999885e-01 8.519999999999999796e-01 9.360000000000000542e-01 9.050000000000000266e-01 9.330000000000000515e-01 9.340000000000000524e-01
4.300000000000000000e+01 9.126253139873535813e-01 8.326200000000000268e-01 3.811591839352354572e-01 8.840999999999999970e-01 1.000000000000000056e-01 0.000000000000000000e+00 7.770000000000000240e-01 9.589999999999999636e-01 9.320000000000000506e-01 7.930000000000000382e-01 8.279999999999999583e-01 8.020000000000000462e-01 9.220000000000000417e-01 9.310000000000000497e-01 9.529999999999999583e-01 9.439999999999999503e-01
4.400000000000000000e+01 9.123763078615135802e-01 8.328600000000000447e-01 3.817684759918493209e-01 8.834999999999999520e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.539999999999999591e-01 9.739999999999999769e-01 7.740000000000000213e-01 8.120000000000000551e-01 8.770000000000000018e-01 8.030000000000000471e-01 9.379999999999999449e-01 8.850000000000000089e-01 9.399999999999999467e-01 8.780000000000000027e-01
4.500000000000000000e+01 8.982302279939120560e-01 8.386200000000000321e-01 3.607539869249818953e-01 8.914999999999999591e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.260000000000000453e-01 9.220000000000000417e-01 8.569999999999999840e-01 8.120000000000000551e-01 8.890000000000000124e-01 8.100000000000000533e-01 8.679999999999999938e-01 9.330000000000000515e-01 9.479999999999999538e-01 9.499999999999999556e-01
4.600000000000000000e+01 9.039428815083555557e-01 8.359600000000000364e-01 3.709658646402648197e-01 8.840999999999999970e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.669999999999999929e-01 9.260000000000000453e-01 8.659999999999999920e-01 7.049999999999999600e-01 8.519999999999999796e-01 9.190000000000000391e-01 9.300000000000000488e-01 8.699999999999999956e-01 9.379999999999999449e-01 9.679999999999999716e-01
4.700000000000000000e+01 9.044012291188889829e-01 8.353599999999999914e-01 3.733724248104582921e-01 8.869000000000000217e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.200000000000000400e-01 9.559999999999999609e-01 7.970000000000000417e-01 8.729999999999999982e-01 8.880000000000000115e-01 7.900000000000000355e-01 8.840000000000000080e-01 9.240000000000000435e-01 8.990000000000000213e-01 9.379999999999999449e-01
4.800000000000000000e+01 8.949076089428849023e-01 8.371800000000000352e-01 4.114338645396141136e-01 8.722999999999999643e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.070000000000000284e-01 9.489999999999999547e-01 8.820000000000000062e-01 5.440000000000000391e-01 8.810000000000000053e-01 9.320000000000000506e-01 8.679999999999999938e-01 8.709999999999999964e-01 9.539999999999999591e-01 9.350000000000000533e-01
4.900000000000000000e+01 8.964778186797485171e-01 8.382399999999999851e-01 3.537141903520772956e-01 8.963999999999999746e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.240000000000000435e-01 9.669999999999999707e-01 8.519999999999999796e-01 8.100000000000000533e-01 8.279999999999999583e-01 8.599999999999999867e-01 9.459999999999999520e-01 9.060000000000000275e-01 9.499999999999999556e-01 9.210000000000000409e-01
