# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
5.200000000000000000e+01 4.457503401488065453e-01 8.278124999999999512e-01 3.667148570949211872e-01 8.649999999999999911e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.799999999999999822e-01 9.300000000000000488e-01 6.899999999999999467e-01
5.300000000000000000e+01 4.441571731865405770e-01 8.229687500000000266e-01 2.754154167731758251e-01 8.924999999999999600e-01 1.000000000000000056e-01 8.675000000000000488e-01 9.725000000000000311e-01 8.750000000000000000e-01 8.549999999999999822e-01
5.400000000000000000e+01 4.430988532304763750e-01 8.292187500000000044e-01 2.810618097032420160e-01 8.981249999999999512e-01 1.000000000000000056e-01 9.224999999999999867e-01 9.799999999999999822e-01 8.874999999999999556e-01 8.024999999999999911e-01
5.500000000000000000e+01 4.323905353993177658e-01 8.301562500000000400e-01 3.433003556681796797e-01 8.725000000000000533e-01 1.000000000000000056e-01 7.974999999999999867e-01 9.799999999999999822e-01 9.324999999999999956e-01 7.800000000000000266e-01
5.600000000000000000e+01 4.457407830655574776e-01 8.251562500000000355e-01 3.145568537293002009e-01 8.756249999999999867e-01 1.000000000000000056e-01 8.549999999999999822e-01 9.875000000000000444e-01 8.675000000000000488e-01 7.924999999999999822e-01
5.700000000000000000e+01 4.124104628711938725e-01 8.360937499999999689e-01 3.853251993842423118e-01 8.668749999999999512e-01 1.000000000000000056e-01 9.425000000000000044e-01 9.549999999999999600e-01 8.900000000000000133e-01 6.800000000000000488e-01
5.800000000000000000e+01 4.239254187792539375e-01 8.353125000000000133e-01 3.283805353101342805e-01 8.687500000000000222e-01 1.000000000000000056e-01 8.499999999999999778e-01 9.649999999999999689e-01 8.225000000000000089e-01 8.375000000000000222e-01
5.900000000000000000e+01 4.361946304887533432e-01 8.340625000000000400e-01 2.865374740678817145e-01 8.956250000000000044e-01 1.000000000000000056e-01 9.000000000000000222e-01 9.749999999999999778e-01 8.349999999999999645e-01 8.725000000000000533e-01
6.000000000000000000e+01 4.254034959524869985e-01 8.351562500000000444e-01 2.953906235669274127e-01 8.824999999999999512e-01 1.000000000000000056e-01 8.675000000000000488e-01 9.875000000000000444e-01 8.950000000000000178e-01 7.800000000000000266e-01
6.100000000000000000e+01 4.264744938164949373e-01 8.370312500000000044e-01 4.238665097346529520e-01 8.231249999999999956e-01 1.000000000000000056e-01 7.724999999999999645e-01 9.649999999999999689e-01 9.699999999999999734e-01 5.849999999999999645e-01
6.200000000000000000e+01 4.073626703023910389e-01 8.403125000000000178e-01 2.647639794833958060e-01 8.968749999999999778e-01 1.000000000000000056e-01 8.699999999999999956e-01 9.775000000000000355e-01 8.125000000000000000e-01 9.274999999999999911e-01
6.300000000000000000e+01 4.043450684845447674e-01 8.457812500000000400e-01 3.550455920636886864e-01 8.675000000000000488e-01 1.000000000000000056e-01 9.124999999999999778e-01 9.725000000000000311e-01 9.050000000000000266e-01 6.800000000000000488e-01
6.400000000000000000e+01 4.110985486209392525e-01 8.423437499999999467e-01 4.477069073030724988e-01 8.431250000000000133e-01 1.000000000000000056e-01 8.924999999999999600e-01 9.725000000000000311e-01 5.474999999999999867e-01 9.599999999999999645e-01
6.500000000000000000e+01 3.947217616066336365e-01 8.484374999999999556e-01 2.957936442876234473e-01 8.900000000000000133e-01 1.000000000000000056e-01 8.750000000000000000e-01 9.575000000000000178e-01 8.824999999999999512e-01 8.449999999999999734e-01
6.600000000000000000e+01 3.932450880482792899e-01 8.482812499999999867e-01 2.733083227515453739e-01 8.918749999999999734e-01 1.000000000000000056e-01 8.599999999999999867e-01 9.825000000000000400e-01 8.199999999999999512e-01 9.050000000000000266e-01
6.700000000000000000e+01 3.991395786032080895e-01 8.504687499999999956e-01 2.747788169328123087e-01 8.943750000000000311e-01 1.000000000000000056e-01 9.074999999999999734e-01 9.825000000000000400e-01 7.700000000000000178e-01 9.174999999999999822e-01
6.800000000000000000e+01 3.756164462119340741e-01 8.518750000000000488e-01 2.510875916597433144e-01 9.006250000000000089e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.899999999999999911e-01 8.100000000000000533e-01 8.824999999999999512e-01
6.900000000000000000e+01 3.793070335313677988e-01 8.509375000000000133e-01 3.567751929388032206e-01 8.693750000000000089e-01 1.000000000000000056e-01 9.324999999999999956e-01 9.925000000000000488e-01 6.999999999999999556e-01 8.525000000000000355e-01
7.000000000000000000e+01 3.810382691025733792e-01 8.557812500000000488e-01 2.885828234441578655e-01 8.974999999999999645e-01 1.000000000000000056e-01 9.699999999999999734e-01 9.675000000000000266e-01 7.624999999999999556e-01 8.900000000000000133e-01
