# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
3.100000000000000000e+01 1.056620021737392223e+00 7.770200000000000440e-01 5.306593659586800182e-01 8.287999999999999812e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.210000000000000409e-01 8.850000000000000089e-01 6.650000000000000355e-01 8.149999999999999467e-01 7.810000000000000275e-01 6.280000000000000027e-01 8.980000000000000204e-01 9.280000000000000471e-01 8.299999999999999600e-01 9.370000000000000551e-01
3.200000000000000000e+01 1.052413702811938467e+00 7.792200000000000237e-01 5.196905507923315071e-01 8.357999999999999874e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.739999999999999991e-01 9.439999999999999503e-01 8.329999999999999627e-01 7.880000000000000338e-01 7.920000000000000373e-01 7.500000000000000000e-01 7.840000000000000302e-01 8.739999999999999991e-01 8.549999999999999822e-01 8.639999999999999902e-01
3.300000000000000000e+01 1.044725537795861969e+00 7.816800000000000415e-01 5.048629024539130761e-01 8.446000000000000174e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.629999999999999893e-01 9.350000000000000533e-01 7.960000000000000409e-01 5.280000000000000249e-01 8.060000000000000497e-01 8.489999999999999769e-01 9.120000000000000329e-01 9.270000000000000462e-01 8.830000000000000071e-01 9.469999999999999529e-01
3.400000000000000000e+01 1.040868771510938817e+00 7.825199999999999934e-01 4.871913070400682999e-01 8.417999999999999927e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.170000000000000373e-01 9.140000000000000346e-01 6.700000000000000400e-01 6.670000000000000373e-01 8.070000000000000506e-01 8.219999999999999529e-01 9.469999999999999529e-01 8.639999999999999902e-01 8.900000000000000133e-01 9.200000000000000400e-01
3.500000000000000000e+01 1.036707096311882736e+00 7.823400000000000354e-01 5.794592944863504735e-01 8.054999999999999938e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.350000000000000533e-01 8.369999999999999662e-01 7.459999999999999964e-01 8.619999999999999885e-01 8.649999999999999911e-01 4.440000000000000058e-01 8.359999999999999654e-01 8.419999999999999707e-01 8.579999999999999849e-01 8.299999999999999600e-01
3.600000000000000000e+01 1.035772147959650002e+00 7.856999999999999540e-01 5.159801912669557122e-01 8.307999999999999829e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.110000000000000542e-01 9.509999999999999565e-01 8.030000000000000471e-01 6.790000000000000480e-01 7.600000000000000089e-01 6.029999999999999805e-01 9.350000000000000533e-01 9.569999999999999618e-01 9.250000000000000444e-01 8.840000000000000080e-01
3.700000000000000000e+01 1.032159011865836806e+00 7.848000000000000531e-01 4.906246794012788515e-01 8.405000000000000249e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.629999999999999893e-01 9.659999999999999698e-01 7.690000000000000169e-01 8.279999999999999583e-01 7.269999999999999796e-01 6.939999999999999503e-01 9.370000000000000551e-01 8.239999999999999547e-01 9.150000000000000355e-01 8.820000000000000062e-01
3.800000000000000000e+01 1.028828147314941654e+00 7.883400000000000407e-01 4.791415274238434163e-01 8.500999999999999668e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.739999999999999991e-01 9.330000000000000515e-01 6.660000000000000364e-01 6.300000000000000044e-01 8.599999999999999867e-01 8.429999999999999716e-01 9.140000000000000346e-01 9.240000000000000435e-01 9.310000000000000497e-01 9.260000000000000453e-01
3.900000000000000000e+01 1.022910844112769668e+00 7.896199999999999886e-01 4.816748388944723236e-01 8.444000000000000394e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.790000000000000036e-01 9.399999999999999467e-01 7.660000000000000142e-01 6.189999999999999947e-01 8.209999999999999520e-01 7.059999999999999609e-01 9.529999999999999583e-01 9.050000000000000266e-01 9.200000000000000400e-01 9.350000000000000533e-01
4.000000000000000000e+01 1.021368528167482914e+00 7.911200000000000454e-01 5.030969000948123382e-01 8.453000000000000513e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.320000000000000506e-01 9.060000000000000275e-01 6.800000000000000488e-01 6.510000000000000231e-01 8.770000000000000018e-01 8.499999999999999778e-01 8.389999999999999680e-01 8.890000000000000124e-01 9.539999999999999591e-01 8.750000000000000000e-01
