# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
4.300000000000000000e+01 1.756636188721244940e+00 4.197000000000000175e-01 1.424501480005038845e+00 4.852000000000000202e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.859999999999999876e-01 6.790000000000000480e-01 2.139999999999999958e-01 2.650000000000000133e-01 3.350000000000000200e-01 4.789999999999999813e-01 6.009999999999999787e-01 6.650000000000000355e-01 6.139999999999999902e-01 5.140000000000000124e-01
4.400000000000000000e+01 1.759195701098182685e+00 4.221199999999999952e-01 1.413439213277432938e+00 4.895999999999999797e-01 1.000000000000000056e-01 0.000000000000000000e+00 6.199999999999999956e-01 6.860000000000000542e-01 2.320000000000000118e-01 2.800000000000000266e-01 3.150000000000000022e-01 4.939999999999999947e-01 6.610000000000000320e-01 5.540000000000000480e-01 5.779999999999999583e-01 4.759999999999999787e-01
4.500000000000000000e+01 1.761027364035256726e+00 4.179399999999999782e-01 1.422048778960499194e+00 4.830999999999999739e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.270000000000000240e-01 7.580000000000000071e-01 2.909999999999999809e-01 4.359999999999999987e-01 2.570000000000000062e-01 3.230000000000000093e-01 6.390000000000000124e-01 6.189999999999999947e-01 5.769999999999999574e-01 4.040000000000000258e-01
4.600000000000000000e+01 1.755550356454294025e+00 4.179200000000000137e-01 1.429000830878845774e+00 4.890999999999999792e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.210000000000000187e-01 7.279999999999999805e-01 3.589999999999999858e-01 3.310000000000000164e-01 1.940000000000000058e-01 4.640000000000000235e-01 6.630000000000000338e-01 5.280000000000000249e-01 5.799999999999999600e-01 5.230000000000000204e-01
4.700000000000000000e+01 1.757649674449146993e+00 4.187199999999999811e-01 1.422393667240874127e+00 4.904999999999999916e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.689999999999999503e-01 7.429999999999999938e-01 2.570000000000000062e-01 3.850000000000000089e-01 3.499999999999999778e-01 4.610000000000000209e-01 6.079999999999999849e-01 5.450000000000000400e-01 5.400000000000000355e-01 4.470000000000000084e-01
4.800000000000000000e+01 1.749813956628605505e+00 4.209200000000000164e-01 1.417754091012972895e+00 4.904000000000000026e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.079999999999999738e-01 7.299999999999999822e-01 3.089999999999999969e-01 2.750000000000000222e-01 2.909999999999999809e-01 4.969999999999999973e-01 5.829999999999999627e-01 7.059999999999999609e-01 6.109999999999999876e-01 4.939999999999999947e-01
4.900000000000000000e+01 1.750260710716247559e+00 4.245800000000000129e-01 1.413131635029095001e+00 4.874999999999999889e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.250000000000000222e-01 5.989999999999999769e-01 3.370000000000000218e-01 3.599999999999999867e-01 3.330000000000000182e-01 3.170000000000000040e-01 6.219999999999999973e-01 5.929999999999999716e-01 5.729999999999999538e-01 6.159999999999999920e-01
5.000000000000000000e+01 1.749019608311521923e+00 4.255800000000000138e-01 1.405602917503625093e+00 4.944999999999999951e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.739999999999999547e-01 7.059999999999999609e-01 3.579999999999999849e-01 2.540000000000000036e-01 3.140000000000000013e-01 5.260000000000000231e-01 5.410000000000000364e-01 6.139999999999999902e-01 5.620000000000000551e-01 4.959999999999999964e-01
5.100000000000000000e+01 1.752856385379896187e+00 4.241400000000000170e-01 1.393552932495507157e+00 4.949000000000000066e-01 1.000000000000000056e-01 0.000000000000000000e+00 5.290000000000000258e-01 5.999999999999999778e-01 3.469999999999999751e-01 2.399999999999999911e-01 2.600000000000000089e-01 5.070000000000000062e-01 6.059999999999999831e-01 6.029999999999999805e-01 5.749999999999999556e-01 6.820000000000000506e-01
5.200000000000000000e+01 1.747064116667724987e+00 4.268399999999999972e-01 1.425620768397760862e+00 4.944999999999999951e-01 1.000000000000000056e-01 0.000000000000000000e+00 4.380000000000000004e-01 6.620000000000000329e-01 3.150000000000000022e-01 3.729999999999999982e-01 2.949999999999999845e-01 4.010000000000000231e-01 6.550000000000000266e-01 6.069999999999999840e-01 6.109999999999999876e-01 5.879999999999999671e-01
