# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
3.600000000000000000e+01 3.352859934419393784e-01 8.715625000000000178e-01 5.261035662889480546e-01 8.000000000000000444e-01 1.000000000000000056e-01 8.649999999999999911e-01 9.050000000000000266e-01 7.850000000000000311e-01 6.450000000000000178e-01
3.700000000000000000e+01 3.025499108433723494e-01 8.790624999999999689e-01 8.862914432585239366e-01 7.187500000000000000e-01 1.000000000000000056e-01 7.399999999999999911e-01 9.250000000000000444e-01 8.950000000000000178e-01 3.150000000000000022e-01
3.800000000000000000e+01 3.023588905483484135e-01 8.796874999999999556e-01 6.996571034193038718e-01 7.874999999999999778e-01 1.000000000000000056e-01 7.199999999999999734e-01 8.750000000000000000e-01 8.599999999999999867e-01 6.949999999999999512e-01
3.900000000000000000e+01 2.980533982813358129e-01 8.856249999999999956e-01 6.528825020790099964e-01 7.924999999999999822e-01 1.000000000000000056e-01 6.999999999999999556e-01 8.950000000000000178e-01 7.900000000000000355e-01 7.850000000000000311e-01
4.000000000000000000e+01 2.763927943259477660e-01 8.868749999999999689e-01 5.354614198207855447e-01 8.100000000000000533e-01 1.000000000000000056e-01 8.850000000000000089e-01 9.200000000000000400e-01 6.949999999999999512e-01 7.399999999999999911e-01
4.100000000000000000e+01 2.654603961855173111e-01 8.946874999999999689e-01 5.378785502910613525e-01 8.187499999999999778e-01 1.000000000000000056e-01 7.800000000000000266e-01 9.449999999999999512e-01 7.399999999999999911e-01 8.100000000000000533e-01
4.200000000000000000e+01 2.644218632578849704e-01 8.996874999999999734e-01 5.958534133248031273e-01 8.074999999999999956e-01 1.000000000000000056e-01 8.499999999999999778e-01 9.649999999999999689e-01 6.899999999999999467e-01 7.249999999999999778e-01
4.300000000000000000e+01 2.427202428877353602e-01 9.109374999999999556e-01 5.552075277268886389e-01 8.287499999999999867e-01 1.000000000000000056e-01 8.100000000000000533e-01 9.549999999999999600e-01 7.750000000000000222e-01 7.750000000000000222e-01
4.400000000000000000e+01 2.324855621904134695e-01 9.103124999999999689e-01 5.882156634330749645e-01 8.100000000000000533e-01 1.000000000000000056e-01 8.349999999999999645e-01 8.800000000000000044e-01 8.050000000000000488e-01 7.199999999999999734e-01
4.500000000000000000e+01 2.432394067198038190e-01 9.031249999999999556e-01 5.731850902456789854e-01 8.187499999999999778e-01 1.000000000000000056e-01 8.199999999999999512e-01 9.849999999999999867e-01 7.049999999999999600e-01 7.650000000000000133e-01
4.600000000000000000e+01 2.282813817262649425e-01 9.134375000000000133e-01 5.792286796867847087e-01 8.050000000000000488e-01 1.000000000000000056e-01 8.900000000000000133e-01 9.200000000000000400e-01 6.049999999999999822e-01 8.050000000000000488e-01
4.700000000000000000e+01 2.394891271367668995e-01 9.087499999999999467e-01 6.344888581335544897e-01 8.100000000000000533e-01 1.000000000000000056e-01 8.149999999999999467e-01 9.699999999999999734e-01 8.850000000000000089e-01 5.699999999999999512e-01
4.800000000000000000e+01 2.200968968868255715e-01 9.140625000000000000e-01 7.412334626913070768e-01 7.724999999999999645e-01 1.000000000000000056e-01 8.199999999999999512e-01 7.149999999999999689e-01 8.699999999999999956e-01 6.850000000000000533e-01
4.900000000000000000e+01 2.054027608036994856e-01 9.212500000000000133e-01 6.266519397497176680e-01 8.212500000000000355e-01 1.000000000000000056e-01 8.750000000000000000e-01 9.150000000000000355e-01 8.149999999999999467e-01 6.800000000000000488e-01
5.000000000000000000e+01 1.995994135178625617e-01 9.265624999999999556e-01 5.683473455160856780e-01 8.387499999999999956e-01 1.000000000000000056e-01 8.950000000000000178e-01 9.300000000000000488e-01 8.050000000000000488e-01 7.249999999999999778e-01
5.100000000000000000e+01 1.960536590963602166e-01 9.243749999999999467e-01 5.507097867131233171e-01 8.262500000000000400e-01 1.000000000000000056e-01 8.249999999999999556e-01 9.699999999999999734e-01 7.299999999999999822e-01 7.800000000000000266e-01
5.200000000000000000e+01 1.968583975359797511e-01 9.237499999999999600e-01 1.052617476532759611e+00 7.375000000000000444e-01 1.000000000000000056e-01 8.549999999999999822e-01 9.849999999999999867e-01 5.799999999999999600e-01 5.300000000000000266e-01
5.300000000000000000e+01 1.801742161810398202e-01 9.328125000000000444e-01 6.112045894563198356e-01 8.325000000000000178e-01 1.000000000000000056e-01 8.950000000000000178e-01 9.300000000000000488e-01 7.149999999999999689e-01 7.900000000000000355e-01
5.400000000000000000e+01 1.593289934843778732e-01 9.403124999999999956e-01 7.667578669451177165e-01 8.024999999999999911e-01 1.000000000000000056e-01 8.299999999999999600e-01 9.649999999999999689e-01 8.149999999999999467e-01 5.999999999999999778e-01
5.500000000000000000e+01 1.846444509923458044e-01 9.284375000000000266e-01 6.530910735577344362e-01 8.187499999999999778e-01 1.000000000000000056e-01 8.800000000000000044e-01 9.499999999999999556e-01 8.149999999999999467e-01 6.300000000000000044e-01
5.600000000000000000e+01 1.565197282098233778e-01 9.381249999999999867e-01 7.250297105312347723e-01 8.275000000000000133e-01 1.000000000000000056e-01 8.199999999999999512e-01 9.200000000000000400e-01 7.099999999999999645e-01 8.599999999999999867e-01
5.700000000000000000e+01 1.586619643494486809e-01 9.412500000000000311e-01 7.048827288506436251e-01 8.262500000000000400e-01 1.000000000000000056e-01 7.650000000000000133e-01 9.949999999999999956e-01 7.399999999999999911e-01 8.050000000000000488e-01
5.800000000000000000e+01 1.759111540578305599e-01 9.296875000000000000e-01 8.958968287706374767e-01 7.774999999999999689e-01 1.000000000000000056e-01 6.350000000000000089e-01 8.950000000000000178e-01 9.150000000000000355e-01 6.650000000000000355e-01
5.900000000000000000e+01 1.508367278520017785e-01 9.434375000000000400e-01 6.353865073621273174e-01 8.237499999999999822e-01 1.000000000000000056e-01 7.650000000000000133e-01 9.350000000000000533e-01 7.449999999999999956e-01 8.499999999999999778e-01
6.000000000000000000e+01 1.494537446182221119e-01 9.490625000000000311e-01 5.921044695377349898e-01 8.325000000000000178e-01 1.000000000000000056e-01 9.100000000000000311e-01 9.150000000000000355e-01 7.399999999999999911e-01 7.650000000000000133e-01
