# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
1.320000000000000000e+02 2.063915818323091012e-01 9.275200000000000111e-01 1.619198688511593875e-01 9.514000000000000234e-01 1.000000000000000238e-03 9.519999999999999574e-01 9.789999999999999813e-01 9.270000000000000462e-01 8.840000000000000080e-01 9.579999999999999627e-01 9.180000000000000382e-01 9.759999999999999787e-01 9.719999999999999751e-01 9.799999999999999822e-01 9.679999999999999716e-01
1.330000000000000000e+02 2.078358450075057373e-01 9.257600000000000273e-01 1.604401308657473491e-01 9.504000000000000226e-01 1.000000000000000238e-03 9.549999999999999600e-01 9.789999999999999813e-01 9.340000000000000524e-01 8.709999999999999964e-01 9.529999999999999583e-01 9.180000000000000382e-01 9.739999999999999769e-01 9.729999999999999760e-01 9.779999999999999805e-01 9.689999999999999725e-01
1.340000000000000000e+02 2.078137253131062123e-01 9.263200000000000323e-01 1.629674925355236170e-01 9.506000000000000005e-01 1.000000000000000238e-03 9.579999999999999627e-01 9.799999999999999822e-01 9.280000000000000471e-01 8.669999999999999929e-01 9.589999999999999636e-01 9.220000000000000417e-01 9.719999999999999751e-01 9.739999999999999769e-01 9.779999999999999805e-01 9.679999999999999716e-01
1.350000000000000000e+02 2.055505320569232242e-01 9.277600000000000291e-01 1.612701962990968907e-01 9.497999999999999776e-01 1.000000000000000238e-03 9.519999999999999574e-01 9.779999999999999805e-01 9.320000000000000506e-01 8.669999999999999929e-01 9.529999999999999583e-01 9.200000000000000400e-01 9.779999999999999805e-01 9.689999999999999725e-01 9.809999999999999831e-01 9.679999999999999716e-01
1.360000000000000000e+02 2.087753516063570736e-01 9.263000000000000123e-01 1.592041957811392849e-01 9.516000000000000014e-01 1.000000000000000238e-03 9.549999999999999600e-01 9.799999999999999822e-01 9.310000000000000497e-01 8.870000000000000107e-01 9.559999999999999609e-01 9.150000000000000355e-01 9.749999999999999778e-01 9.679999999999999716e-01 9.789999999999999813e-01 9.699999999999999734e-01
1.370000000000000000e+02 2.087505447385702706e-01 9.247800000000000464e-01 1.616587071526481845e-01 9.512000000000000455e-01 1.000000000000000238e-03 9.519999999999999574e-01 9.789999999999999813e-01 9.270000000000000462e-01 8.820000000000000062e-01 9.589999999999999636e-01 9.170000000000000373e-01 9.779999999999999805e-01 9.689999999999999725e-01 9.799999999999999822e-01 9.689999999999999725e-01
1.380000000000000000e+02 2.054341335042653427e-01 9.259600000000000053e-01 1.626386269298456533e-01 9.518999999999999684e-01 1.000000000000000238e-03 9.539999999999999591e-01 9.779999999999999805e-01 9.300000000000000488e-01 8.770000000000000018e-01 9.569999999999999618e-01 9.200000000000000400e-01 9.779999999999999805e-01 9.749999999999999778e-01 9.769999999999999796e-01 9.729999999999999760e-01
1.390000000000000000e+02 2.072816685542835935e-01 9.274400000000000421e-01 1.629565622213634268e-01 9.506999999999999895e-01 1.000000000000000238e-03 9.489999999999999547e-01 9.799999999999999822e-01 9.270000000000000462e-01 8.750000000000000000e-01 9.579999999999999627e-01 9.200000000000000400e-01 9.759999999999999787e-01 9.739999999999999769e-01 9.799999999999999822e-01 9.679999999999999716e-01
1.400000000000000000e+02 2.073565798555992434e-01 9.277999999999999581e-01 1.621686567707855964e-01 9.508999999999999675e-01 1.000000000000000238e-03 9.529999999999999583e-01 9.809999999999999831e-01 9.330000000000000515e-01 8.780000000000000027e-01 9.529999999999999583e-01 9.190000000000000391e-01 9.749999999999999778e-01 9.699999999999999734e-01 9.789999999999999813e-01 9.679999999999999716e-01
1.410000000000000000e+02 2.072896777794613621e-01 9.273799999999999821e-01 1.605154623380883050e-01 9.506000000000000005e-01 1.000000000000000238e-03 9.529999999999999583e-01 9.799999999999999822e-01 9.340000000000000524e-01 8.860000000000000098e-01 9.529999999999999583e-01 9.090000000000000302e-01 9.769999999999999796e-01 9.679999999999999716e-01 9.769999999999999796e-01 9.689999999999999725e-01
1.420000000000000000e+02 2.043873392029409708e-01 9.275999999999999801e-01 1.602804433076847890e-01 9.515000000000000124e-01 1.000000000000000238e-03 9.549999999999999600e-01 9.799999999999999822e-01 9.260000000000000453e-01 8.840000000000000080e-01 9.569999999999999618e-01 9.160000000000000364e-01 9.779999999999999805e-01 9.699999999999999734e-01 9.799999999999999822e-01 9.689999999999999725e-01
1.430000000000000000e+02 2.095202811053993863e-01 9.269600000000000062e-01 1.588335790918372348e-01 9.516000000000000014e-01 1.000000000000000238e-03 9.569999999999999618e-01 9.789999999999999813e-01 9.310000000000000497e-01 8.920000000000000151e-01 9.549999999999999600e-01 9.110000000000000320e-01 9.759999999999999787e-01 9.679999999999999716e-01 9.789999999999999813e-01 9.679999999999999716e-01
1.440000000000000000e+02 2.104556594629100608e-01 9.250800000000000134e-01 1.605876984832341203e-01 9.518999999999999684e-01 1.000000000000000238e-03 9.539999999999999591e-01 9.789999999999999813e-01 9.310000000000000497e-01 8.920000000000000151e-01 9.549999999999999600e-01 9.130000000000000338e-01 9.729999999999999760e-01 9.709999999999999742e-01 9.799999999999999822e-01 9.709999999999999742e-01
1.450000000000000000e+02 2.066334464962064632e-01 9.283200000000000340e-01 1.600994832524375300e-01 9.522000000000000464e-01 1.000000000000000238e-03 9.549999999999999600e-01 9.799999999999999822e-01 9.370000000000000551e-01 8.870000000000000107e-01 9.569999999999999618e-01 9.150000000000000355e-01 9.729999999999999760e-01 9.689999999999999725e-01 9.799999999999999822e-01 9.689999999999999725e-01
1.460000000000000000e+02 2.048651423312423392e-01 9.279600000000000071e-01 1.582093088478132570e-01 9.518999999999999684e-01 1.000000000000000238e-03 9.559999999999999609e-01 9.789999999999999813e-01 9.389999999999999458e-01 8.820000000000000062e-01 9.539999999999999591e-01 9.140000000000000346e-01 9.759999999999999787e-01 9.729999999999999760e-01 9.779999999999999805e-01 9.679999999999999716e-01
1.470000000000000000e+02 2.033529621665142451e-01 9.283599999999999630e-01 1.575348349288105965e-01 9.519999999999999574e-01 1.000000000000000238e-03 9.519999999999999574e-01 9.809999999999999831e-01 9.300000000000000488e-01 8.970000000000000195e-01 9.559999999999999609e-01 9.110000000000000320e-01 9.729999999999999760e-01 9.729999999999999760e-01 9.789999999999999813e-01 9.679999999999999716e-01
1.480000000000000000e+02 2.065113235178021589e-01 9.278199999999999781e-01 1.603019833374142167e-01 9.514000000000000234e-01 1.000000000000000238e-03 9.529999999999999583e-01 9.799999999999999822e-01 9.340000000000000524e-01 8.890000000000000124e-01 9.519999999999999574e-01 9.150000000000000355e-01 9.729999999999999760e-01 9.699999999999999734e-01 9.799999999999999822e-01 9.679999999999999716e-01
1.490000000000000000e+02 2.052328281378062447e-01 9.284799999999999720e-01 1.595474551035725164e-01 9.519999999999999574e-01 1.000000000000000238e-03 9.559999999999999609e-01 9.809999999999999831e-01 9.399999999999999467e-01 8.739999999999999991e-01 9.549999999999999600e-01 9.180000000000000382e-01 9.769999999999999796e-01 9.739999999999999769e-01 9.779999999999999805e-01 9.669999999999999707e-01
