# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
5.900000000000000000e+01 7.326248936355114205e-01 8.415624999999999911e-01 3.796860672533511893e-01 8.668749999999999512e-01 1.000000000000000056e-01 9.150000000000000355e-01 9.849999999999999867e-01 7.299999999999999822e-01 8.375000000000000222e-01
6.000000000000000000e+01 7.252653035521506864e-01 8.417187499999999600e-01 3.688154442608356232e-01 8.781250000000000444e-01 1.000000000000000056e-01 9.250000000000000444e-01 9.749999999999999778e-01 6.999999999999999556e-01 9.124999999999999778e-01
6.100000000000000000e+01 7.329471041262149988e-01 8.367187499999999556e-01 4.790329991281032651e-01 8.256250000000000533e-01 1.000000000000000056e-01 9.449999999999999512e-01 9.799999999999999822e-01 6.999999999999999556e-01 6.774999999999999911e-01
6.200000000000000000e+01 7.307603487372398288e-01 8.389062499999999645e-01 3.596880266070365817e-01 8.800000000000000044e-01 1.000000000000000056e-01 8.675000000000000488e-01 9.749999999999999778e-01 8.725000000000000533e-01 8.050000000000000488e-01
6.300000000000000000e+01 7.327156969904899952e-01 8.392187500000000133e-01 4.281824348866939411e-01 8.475000000000000311e-01 1.000000000000000056e-01 9.124999999999999778e-01 9.775000000000000355e-01 6.300000000000000044e-01 8.699999999999999956e-01
6.400000000000000000e+01 7.198113182187080294e-01 8.459375000000000089e-01 3.894360716640949405e-01 8.687500000000000222e-01 1.000000000000000056e-01 8.750000000000000000e-01 9.799999999999999822e-01 7.349999999999999867e-01 8.850000000000000089e-01
6.500000000000000000e+01 7.145052948594092790e-01 8.490625000000000533e-01 3.311156210303306535e-01 8.831250000000000488e-01 1.000000000000000056e-01 9.399999999999999467e-01 9.625000000000000222e-01 7.924999999999999822e-01 8.375000000000000222e-01
6.600000000000000000e+01 7.118860803544521110e-01 8.520312500000000178e-01 3.640675908327102861e-01 8.774999999999999467e-01 1.000000000000000056e-01 9.274999999999999911e-01 9.825000000000000400e-01 7.750000000000000222e-01 8.249999999999999556e-01
6.700000000000000000e+01 7.179252474009990559e-01 8.462499999999999467e-01 3.393454340100288125e-01 8.900000000000000133e-01 1.000000000000000056e-01 9.324999999999999956e-01 9.775000000000000355e-01 7.500000000000000000e-01 9.000000000000000222e-01
6.800000000000000000e+01 7.102410514652729434e-01 8.548437500000000133e-01 3.544711007177829831e-01 8.874999999999999556e-01 1.000000000000000056e-01 9.224999999999999867e-01 9.725000000000000311e-01 8.475000000000000311e-01 8.074999999999999956e-01
6.900000000000000000e+01 7.027940043807029413e-01 8.548437500000000133e-01 4.236041295528412132e-01 8.512499999999999512e-01 1.000000000000000056e-01 9.324999999999999956e-01 9.825000000000000400e-01 6.250000000000000000e-01 8.649999999999999911e-01
7.000000000000000000e+01 6.935450959205627930e-01 8.545312499999999645e-01 3.355170524120330566e-01 8.918749999999999734e-01 1.000000000000000056e-01 9.274999999999999911e-01 9.775000000000000355e-01 7.800000000000000266e-01 8.824999999999999512e-01
7.100000000000000000e+01 7.109985926747321994e-01 8.506249999999999645e-01 3.484374807775020844e-01 8.912499999999999867e-01 1.000000000000000056e-01 8.924999999999999600e-01 9.775000000000000355e-01 8.675000000000000488e-01 8.275000000000000133e-01
7.200000000000000000e+01 7.027958917617798118e-01 8.545312499999999645e-01 3.346690359711647078e-01 8.856249999999999956e-01 1.000000000000000056e-01 9.024999999999999689e-01 9.449999999999999512e-01 8.125000000000000000e-01 8.824999999999999512e-01
7.300000000000000000e+01 7.046690723299979808e-01 8.539062499999999778e-01 3.603431215882301197e-01 8.737500000000000266e-01 1.000000000000000056e-01 9.475000000000000089e-01 9.675000000000000266e-01 8.399999999999999689e-01 7.399999999999999911e-01
7.400000000000000000e+01 7.062878751754760875e-01 8.509375000000000133e-01 3.526956237852573173e-01 8.856249999999999956e-01 1.000000000000000056e-01 8.625000000000000444e-01 9.675000000000000266e-01 7.700000000000000178e-01 9.425000000000000044e-01
7.500000000000000000e+01 7.051915544271468717e-01 8.585937500000000444e-01 3.261371523141861073e-01 8.950000000000000178e-01 1.000000000000000056e-01 9.200000000000000400e-01 9.749999999999999778e-01 8.275000000000000133e-01 8.575000000000000400e-01
7.600000000000000000e+01 7.016314278542995497e-01 8.565625000000000044e-01 3.543299990892410101e-01 8.787500000000000311e-01 1.000000000000000056e-01 8.824999999999999512e-01 9.749999999999999778e-01 8.675000000000000488e-01 7.900000000000000355e-01
7.700000000000000000e+01 6.995200666785240662e-01 8.615625000000000089e-01 3.359423743188381106e-01 8.874999999999999556e-01 1.000000000000000056e-01 9.324999999999999956e-01 9.775000000000000355e-01 7.774999999999999689e-01 8.625000000000000444e-01
7.800000000000000000e+01 6.904755768179893227e-01 8.556249999999999689e-01 3.820455749332904993e-01 8.818749999999999645e-01 1.000000000000000056e-01 8.750000000000000000e-01 9.849999999999999867e-01 7.700000000000000178e-01 8.974999999999999645e-01
7.900000000000000000e+01 6.921335542201996205e-01 8.656249999999999778e-01 3.333926157653331890e-01 9.037500000000000533e-01 1.000000000000000056e-01 9.449999999999999512e-01 9.799999999999999822e-01 8.024999999999999911e-01 8.874999999999999556e-01
8.000000000000000000e+01 6.594202992320060686e-01 8.753125000000000488e-01 3.025988307595253168e-01 9.093750000000000444e-01 1.000000000000000194e-02 9.399999999999999467e-01 9.775000000000000355e-01 8.275000000000000133e-01 8.924999999999999600e-01
8.100000000000000000e+01 6.617774401605128753e-01 8.781250000000000444e-01 2.955835239589214569e-01 9.124999999999999778e-01 1.000000000000000194e-02 9.375000000000000000e-01 9.749999999999999778e-01 8.325000000000000178e-01 9.050000000000000266e-01
8.200000000000000000e+01 6.587003935873508853e-01 8.878125000000000044e-01 2.943851321935653798e-01 9.124999999999999778e-01 1.000000000000000194e-02 9.300000000000000488e-01 9.799999999999999822e-01 8.425000000000000266e-01 8.974999999999999645e-01
8.300000000000000000e+01 6.531045997142791437e-01 8.853124999999999467e-01 2.961095069348811948e-01 9.156250000000000222e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.825000000000000400e-01 8.399999999999999689e-01 9.124999999999999778e-01
8.400000000000000000e+01 6.588923850655555858e-01 8.815625000000000266e-01 2.961087612807750680e-01 9.118749999999999911e-01 1.000000000000000194e-02 9.250000000000000444e-01 9.775000000000000355e-01 8.425000000000000266e-01 9.024999999999999689e-01
8.500000000000000000e+01 6.445640301704407271e-01 8.865625000000000311e-01 2.913066639006137715e-01 9.174999999999999822e-01 1.000000000000000194e-02 9.250000000000000444e-01 9.775000000000000355e-01 8.625000000000000444e-01 9.050000000000000266e-01
8.600000000000000000e+01 6.485185138881206512e-01 8.854687500000000266e-01 2.969620640575885706e-01 9.137499999999999512e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.825000000000000400e-01 8.525000000000000355e-01 9.000000000000000222e-01
8.700000000000000000e+01 6.438595627248286934e-01 8.909375000000000488e-01 2.912552157044410728e-01 9.143750000000000488e-01 1.000000000000000194e-02 9.100000000000000311e-01 9.775000000000000355e-01 8.575000000000000400e-01 9.124999999999999778e-01
8.800000000000000000e+01 6.558035592734813291e-01 8.864062499999999512e-01 2.942625999450683705e-01 9.124999999999999778e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.799999999999999822e-01 8.525000000000000355e-01 9.124999999999999778e-01
8.900000000000000000e+01 6.339123144745826277e-01 8.918749999999999734e-01 2.903352411091327800e-01 9.150000000000000355e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.825000000000000400e-01 8.525000000000000355e-01 9.200000000000000400e-01
9.000000000000000000e+01 6.376708856225014044e-01 8.965625000000000400e-01 2.878348806500434787e-01 9.168749999999999956e-01 1.000000000000000194e-02 9.300000000000000488e-01 9.749999999999999778e-01 8.575000000000000400e-01 9.050000000000000266e-01
9.100000000000000000e+01 6.288098838925361145e-01 8.934374999999999956e-01 2.898188692331313820e-01 9.156250000000000222e-01 1.000000000000000194e-02 9.324999999999999956e-01 9.775000000000000355e-01 8.399999999999999689e-01 9.124999999999999778e-01
9.200000000000000000e+01 6.345422939956187891e-01 8.856249999999999956e-01 2.945311266183853194e-01 9.156250000000000222e-01 1.000000000000000194e-02 9.300000000000000488e-01 9.825000000000000400e-01 8.425000000000000266e-01 9.074999999999999734e-01
9.300000000000000000e+01 6.372296106815338312e-01 8.917187500000000044e-01 2.925404523313045457e-01 9.124999999999999778e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.799999999999999822e-01 8.525000000000000355e-01 8.974999999999999645e-01
9.400000000000000000e+01 6.327736160159110890e-01 8.889062500000000089e-01 2.932199151813983939e-01 9.174999999999999822e-01 1.000000000000000194e-02 9.300000000000000488e-01 9.849999999999999867e-01 8.499999999999999778e-01 9.050000000000000266e-01
9.500000000000000000e+01 6.417490898072719663e-01 8.974999999999999645e-01 2.854552420973777704e-01 9.168749999999999956e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.775000000000000355e-01 8.675000000000000488e-01 9.024999999999999689e-01
9.600000000000000000e+01 6.276968272030353235e-01 8.940624999999999822e-01 2.991160176694392936e-01 9.100000000000000311e-01 1.000000000000000194e-02 9.124999999999999778e-01 9.849999999999999867e-01 8.349999999999999645e-01 9.074999999999999734e-01
9.700000000000000000e+01 6.214280207455158411e-01 8.954687500000000355e-01 2.906889544427395111e-01 9.137499999999999512e-01 1.000000000000000194e-02 9.074999999999999734e-01 9.825000000000000400e-01 8.649999999999999911e-01 9.000000000000000222e-01
9.800000000000000000e+01 6.289228230714798418e-01 8.923437499999999911e-01 2.912286892533302307e-01 9.156250000000000222e-01 1.000000000000000194e-02 9.250000000000000444e-01 9.825000000000000400e-01 8.475000000000000311e-01 9.074999999999999734e-01
9.900000000000000000e+01 6.435233895480633182e-01 8.881250000000000533e-01 2.873683717846870489e-01 9.181249999999999689e-01 1.000000000000000194e-02 9.224999999999999867e-01 9.825000000000000400e-01 8.599999999999999867e-01 9.074999999999999734e-01
1.000000000000000000e+02 6.344459833204746380e-01 8.890624999999999778e-01 2.900888635218143441e-01 9.124999999999999778e-01 1.000000000000000194e-02 8.950000000000000178e-01 9.799999999999999822e-01 8.625000000000000444e-01 9.124999999999999778e-01
1.010000000000000000e+02 6.385686939954757779e-01 8.895312499999999956e-01 2.877001284062862263e-01 9.106250000000000178e-01 1.000000000000000194e-02 9.024999999999999689e-01 9.825000000000000400e-01 8.599999999999999867e-01 8.974999999999999645e-01
1.020000000000000000e+02 6.259519384801387476e-01 8.881250000000000533e-01 2.909813292324542888e-01 9.150000000000000355e-01 1.000000000000000194e-02 9.124999999999999778e-01 9.849999999999999867e-01 8.449999999999999734e-01 9.174999999999999822e-01
1.030000000000000000e+02 6.261742323637008445e-01 8.940624999999999822e-01 2.834556955099105657e-01 9.162500000000000089e-01 1.000000000000000194e-02 9.174999999999999822e-01 9.825000000000000400e-01 8.675000000000000488e-01 8.974999999999999645e-01
1.040000000000000000e+02 6.314225964248180167e-01 8.934374999999999956e-01 2.854484656453132874e-01 9.137499999999999512e-01 1.000000000000000194e-02 8.950000000000000178e-01 9.825000000000000400e-01 8.800000000000000044e-01 8.974999999999999645e-01
1.050000000000000000e+02 6.321156409382819863e-01 8.845312499999999911e-01 2.834553574025631129e-01 9.181249999999999689e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.849999999999999867e-01 8.675000000000000488e-01 9.050000000000000266e-01
1.060000000000000000e+02 6.311623606085777771e-01 8.874999999999999556e-01 2.840723700821399800e-01 9.137499999999999512e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.875000000000000444e-01 8.625000000000000444e-01 9.000000000000000222e-01
1.070000000000000000e+02 6.275921270251274553e-01 8.957812499999999734e-01 2.871888640522957115e-01 9.137499999999999512e-01 1.000000000000000194e-02 8.900000000000000133e-01 9.849999999999999867e-01 8.750000000000000000e-01 9.050000000000000266e-01
