# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
8.100000000000000000e+01 2.879726220667362391e-01 8.903124999999999512e-01 2.167832676623947796e-01 9.224999999999999867e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.825000000000000400e-01 8.824999999999999512e-01 9.050000000000000266e-01
8.200000000000000000e+01 2.813825703412294321e-01 8.932812500000000266e-01 2.111281464187777512e-01 9.231249999999999734e-01 1.000000000000000194e-02 9.224999999999999867e-01 9.825000000000000400e-01 9.000000000000000222e-01 8.874999999999999556e-01
8.300000000000000000e+01 2.697375569120049610e-01 8.973437499999999956e-01 2.060329420003108591e-01 9.256250000000000311e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.825000000000000400e-01 8.974999999999999645e-01 8.950000000000000178e-01
8.400000000000000000e+01 2.773709084093570754e-01 8.918749999999999734e-01 2.091194577096030238e-01 9.262500000000000178e-01 1.000000000000000194e-02 9.224999999999999867e-01 9.849999999999999867e-01 8.824999999999999512e-01 9.150000000000000355e-01
8.500000000000000000e+01 2.616260890662669980e-01 8.995312500000000044e-01 2.180563704561791494e-01 9.200000000000000400e-01 1.000000000000000194e-02 9.174999999999999822e-01 9.825000000000000400e-01 9.074999999999999734e-01 8.725000000000000533e-01
8.600000000000000000e+01 2.665054204128682880e-01 8.981249999999999512e-01 2.084011672291671835e-01 9.287499999999999645e-01 1.000000000000000194e-02 9.324999999999999956e-01 9.825000000000000400e-01 8.924999999999999600e-01 9.074999999999999734e-01
8.700000000000000000e+01 2.620089612528681555e-01 9.009374999999999467e-01 2.068134785068105053e-01 9.262500000000000178e-01 1.000000000000000194e-02 9.050000000000000266e-01 9.849999999999999867e-01 9.100000000000000311e-01 9.050000000000000266e-01
8.800000000000000000e+01 2.590479145199060529e-01 8.987500000000000488e-01 2.106247377500403695e-01 9.268750000000000044e-01 1.000000000000000194e-02 9.350000000000000533e-01 9.849999999999999867e-01 9.000000000000000222e-01 8.874999999999999556e-01
8.900000000000000000e+01 2.656082930415868959e-01 8.990624999999999867e-01 2.071578039330779497e-01 9.300000000000000488e-01 1.000000000000000194e-02 9.174999999999999822e-01 9.849999999999999867e-01 9.100000000000000311e-01 9.074999999999999734e-01
9.000000000000000000e+01 2.546047382056713104e-01 9.012499999999999956e-01 2.032203610800206728e-01 9.306250000000000355e-01 1.000000000000000194e-02 9.200000000000000400e-01 9.825000000000000400e-01 9.124999999999999778e-01 9.074999999999999734e-01
9.100000000000000000e+01 2.575005048699676724e-01 9.004687500000000400e-01 2.138624200224876482e-01 9.268750000000000044e-01 1.000000000000000194e-02 8.974999999999999645e-01 9.825000000000000400e-01 9.250000000000000444e-01 9.024999999999999689e-01
9.200000000000000000e+01 2.363687556982040361e-01 9.079687499999999911e-01 2.103765354980714486e-01 9.268750000000000044e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.875000000000000444e-01 8.950000000000000178e-01 8.974999999999999645e-01
9.300000000000000000e+01 2.650778484717011274e-01 8.978125000000000133e-01 2.081695027815294585e-01 9.268750000000000044e-01 1.000000000000000194e-02 9.124999999999999778e-01 9.849999999999999867e-01 9.174999999999999822e-01 8.924999999999999600e-01
9.400000000000000000e+01 2.711339915916323728e-01 8.982812500000000311e-01 1.969571781140984912e-01 9.318750000000000089e-01 1.000000000000000194e-02 9.350000000000000533e-01 9.825000000000000400e-01 9.100000000000000311e-01 9.000000000000000222e-01
9.500000000000000000e+01 2.541981142014265171e-01 9.032812500000000355e-01 1.974250107276020461e-01 9.337499999999999689e-01 1.000000000000000194e-02 9.324999999999999956e-01 9.849999999999999867e-01 9.024999999999999689e-01 9.150000000000000355e-01
